Path,Transcript,Intended Words,Produced Words,IPA,Error Category,Error Labels,IPA_Transcript,Child
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800632_ngram_segment_1.wav,Jake,Jake,,,Correct,[],dʒeɪk,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800632_ngram_segment_2.wav,Jake laughed,laughed,,,Correct,[],dʒeɪk læft,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800632_ngram_segment_3.wav,Jake laughed heartl,heartily,heartl,h ɑ ɹ t l,Mixed Error+Phonological+Disfluency Error,"['Vowel Omission', 'Repair']",dʒeɪk læft h ɑ ɹ t l,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800632_ngram_segment_4.wav,laughed heartl h ɑ ɹ | t ə l | i,heartily,,h ɑ ɹ | t ə l | i,Disfluency Error,['Broken Word'],læft h ɑ ɹ t l h ɑ ɹ | t ə l | i,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800632_ngram_segment_5.wav,heartl h ɑ ɹ | t ə l | i and,and,,,Correct,[],h ɑ ɹ t l h ɑ ɹ | t ə l | i ʌnd,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800632_ngram_segment_6.wav,h ɑ ɹ | t ə l | i and said,said,,,Correct,[],h ɑ ɹ | t ə l | i ʌnd saɪd,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800632_ngram_segment_7.wav,and said You,You,,,Correct,[],ʌnd saɪd jʌ,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800632_ngram_segment_8.wav,said You are,are,,,Correct,[],saɪd jʌ ɛɹ,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800632_ngram_segment_9.wav,You are the,the,,,Correct,[],jʌ ɛɹ ðɪ,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800632_ngram_segment_10.wav,are the new,new,,,Correct,[],ɛɹ ðɪ nu,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800632_ngram_segment_11.wav,the new champion,champion,,,Correct,[],ðɪ nu tʃæmpiʌn,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800632_ngram_segment_12.wav,new champion Nate,Nate,,,Correct,[],nu tʃæmpiʌn neɪt,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800633_ngram_segment_1.wav,lɛs,Let's,,lɛs,Phonological Error,['Consonant Omission'],lɛs,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800633_ngram_segment_2.wav,lɛs play,play,,,Correct,[],lɛs pleɪ,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800633_ngram_segment_3.wav,lɛs play again,again,,,Correct,[],lɛs pleɪ ʌgˈɛn,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800634_ngram_segment_1.wav,The,The,,,Correct,[],ðɪ,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800634_ngram_segment_2.wav,The other,other,,,Run-on,[],ðɪ ʌðər,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800634_ngram_segment_3.wav,The other gorillas,gorillas,,,Correct,[],ðɪ ʌðər gərˈɪlʌz,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800634_ngram_segment_4.wav,other gorillas clapped,clapped,,,Correct,[],ʌðər gərˈɪlʌz klæpt,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800634_ngram_segment_5.wav,gorillas clapped their,their,,,Correct,[],gərˈɪlʌz klæpt ðər,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800634_ngram_segment_6.wav,clapped their hands,hands,,,Correct,[],klæpt ðər hændz,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800634_ngram_segment_7.wav,their hands in,in,,,Correct,[],ðər hændz ʌn,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800634_ngram_segment_8.wav,hands in joy,joy,,,Correct,[],hændz ʌn dʒɔɪ,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800634_ngram_segment_9.wav,in joy eager,eager,,,Correct,[],ʌn dʒɔɪ ɪgʌ,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800634_ngram_segment_10.wav,joy eager for,for,,,Correct,[],dʒɔɪ ɪgʌ fər,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800634_ngram_segment_11.wav,eager for m ɑ ɹ,more,,m ɑ ɹ,Phonological Error,['Vowel Substitution'],ɪgʌ fər m ɑ ɹ,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800634_ngram_segment_12.wav,for m ɑ ɹ fun,fun,,,Correct,[],fər m ɑ ɹ fʌn,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800635_ngram_segment_1.wav,As,As,,,Correct,[],æz,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800635_ngram_segment_2.wav,As the,the,,,Correct,[],æz ðɪ,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800635_ngram_segment_3.wav,As the sun,sun,,,Correct,[],æz ðɪ sʌn,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800635_ngram_segment_4.wav,the sun dipped,dipped,,,Correct,[],ðɪ sʌn dˈɪpt,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800635_ngram_segment_5.wav,sun dipped low,low,,,Correct,[],sʌn dˈɪpt laʊ,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800635_ngram_segment_6.wav,dipped low panting,painting,panting,pæntɪŋ,Mixed Error+Orthographic Sub.+Phonological,"['Phonological', 'Vowel Substitution']",dˈɪpt laʊ pæntɪŋ,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800635_ngram_segment_7.wav,low panting the,the,,,Correct,[],laʊ pæntɪŋ ðɪ,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800635_ngram_segment_8.wav,panting the s x ɑ ɪ,sky,,s x ɑ ɪ,Phonological Error,['Consonant Substitution'],pæntɪŋ ðɪ s x ɑ ɪ,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800635_ngram_segment_9.wav,the s x ɑ ɪ with,with,,,Correct,[],ðɪ s x ɑ ɪ wɪð,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800635_ngram_segment_10.wav,s x ɑ ɪ with shades,shades,,,Correct,[],s x ɑ ɪ wɪð ʃeɪdz,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800635_ngram_segment_11.wav,with shades of,of,,,Correct,[],wɪð ʃeɪdz ʌ,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800635_ngram_segment_12.wav,shades of ɔndʒ,orange,,ɔndʒ,Phonological Error,"['Consonant Omission', 'Vowel Omission']",ʃeɪdz ʌ ɔndʒ,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800635_ngram_segment_13.wav,of ɔndʒ and,and,,,Correct,[],ʌ ɔndʒ ʌnd,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800635_ngram_segment_14.wav,ɔndʒ and pink,pink,,,Correct,[],ɔndʒ ʌnd pɪŋk,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800635_ngram_segment_15.wav,and pink the,the,,,Correct,[],ʌnd pɪŋk ðɪ,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800635_ngram_segment_16.wav,pink the gorillas,gorillas,,,Correct,[],pɪŋk ðɪ gərˈɪlʌz,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800635_ngram_segment_17.wav,the gorillas decided,decided,,,Correct,[],ðɪ gərˈɪlʌz dɪsaɪdʌd,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800635_ngram_segment_18.wav,gorillas decided ihwas,it was,ihwas,ɪwəz,Contraction/Shortening,[],gərˈɪlʌz dɪsaɪdʌd ɪwəz,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800635_ngram_segment_19.wav,decided ihwas time,time,,,Correct,[],dɪsaɪdʌd ɪwəz taɪm,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800635_ngram_segment_20.wav,ihwas time to,to,,,Correct,[],ɪwəz taɪm toʊ,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800635_ngram_segment_21.wav,time to rest,rest,,,Correct,[],taɪm toʊ ɹɛst,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800636_ngram_segment_1.wav,They,They,,,Correct,[],ðeɪ,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800636_ngram_segment_2.wav,They gathered,gathered,,,Correct,[],ðeɪ gæðərd,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800636_ngram_segment_3.wav,They gathered ɛn,in,,ɛn,Phonological Error,['Vowel Substitution'],ðeɪ gæðərd ɛn,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800636_ngram_segment_4.wav,gathered ɛn a,a,,,Correct,[],gæðərd ɛn ʌ,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800636_ngram_segment_5.wav,ɛn a circle,circle,,,Correct,[],ɛn ʌ sərkEL,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800636_ngram_segment_6.wav,a circle sharing,sharing,,,Correct,[],ʌ sərkEL ʃɛərɪŋ,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800636_ngram_segment_7.wav,circle sharing tales,tales,,,Correct,[],sərkEL ʃɛərɪŋ teɪliz,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800636_ngram_segment_8.wav,sharing tales of,of,,,Correct,[],ʃɛərɪŋ teɪliz ʌ,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800636_ngram_segment_9.wav,tales of their,their,,,Correct,[],teɪliz ʌ ðər,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800636_ngram_segment_10.wav,of their playful,playful,,,Correct,[],ʌ ðər pleɪfʌl,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800636_ngram_segment_11.wav,their playful ex|m|pades,escapades,ex|m|pades,ɛks|m|peɪdz,Mixed Error+Phonological+Disfluency Error,"['Consonant Substitution', 'Consonant Insertion', 'Vowel Omission', 'Broken Word']",ðər pleɪfʌl ɛks|m|peɪdz,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800636_ngram_segment_12.wav,playful ex|m|pades and,and,,,Correct,[],pleɪfʌl ɛks|m|peɪdz ʌnd,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800636_ngram_segment_13.wav,ex|m|pades and dreams,dreams,,,Correct,[],ɛks|m|peɪdz ʌnd dɹimz,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800636_ngram_segment_14.wav,and dreams of,of,,,Correct,[],ʌnd dɹimz ʌ,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800636_ngram_segment_15.wav,dreams of future,future,,,Correct,[],dɹimz ʌ fjutʃər,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800636_ngram_segment_16.wav,of future game,games,game,ɡeɪm,Mixed Error+Phonological+Grammatical,"['Consonant Omission', 'Omission']",ʌ fjutʃər ɡeɪm,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800637_ngram_segment_1.wav,In,In,,,Correct,[],ʌn,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800637_ngram_segment_2.wav,In that,that,,,Correct,[],ʌn ðæt,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800637_ngram_segment_3.wav,In that magical,magical,,,Correct,[],ʌn ðæt mædʒɪkʌl,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800637_ngram_segment_4.wav,that magical dʒʌndəl,jungle,,dʒʌndəl,Phonological Error,['Consonant Substitution'],ðæt mædʒɪkʌl dʒʌndəl,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800637_ngram_segment_5.wav,magical dʒʌndəl the,the,,,Correct,[],mædʒɪkʌl dʒʌndəl ðɪ,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800637_ngram_segment_6.wav,dʒʌndəl the day,day,,,Correct,[],dʒʌndəl ðɪ deɪ,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800637_ngram_segment_7.wav,the day ended,ended,,,Correct,[],ðɪ deɪ ɛndɪd,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800637_ngram_segment_8.wav,day ended with,with,,,Correct,[],deɪ ɛndɪd wɪð,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800637_ngram_segment_9.wav,ended with smiles,smiles,,,Correct,[],ɛndɪd wɪð smaɪlz,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800637_ngram_segment_10.wav,with smiles proving,proving,,,Correct,[],wɪð smaɪlz pɹuvɪŋ,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800637_ngram_segment_11.wav,smiles proving once,once,,,Correct,[],smaɪlz pɹuvɪŋ wʌnts,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800637_ngram_segment_12.wav,proving once more,more,,,Correct,[],pɹuvɪŋ wʌnts mɔɹ,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800637_ngram_segment_13.wav,once more that,that,,,Correct,[],wʌnts mɔɹ ðæt,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800637_ngram_segment_14.wav,more that even,even,,,Correct,[],mɔɹ ðæt ʌvɛn,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800637_ngram_segment_15.wav,that even in,in,,,Correct,[],ðæt ʌvɛn ʌn,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800637_ngram_segment_16.wav,even in the,the,,,Correct,[],ʌvɛn ʌn ðɪ,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800637_ngram_segment_17.wav,in the wild,wild,,,Correct,[],ʌn ðɪ waɪld,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800637_ngram_segment_18.wav,the wild friendship,friendship,,,Correct,[],ðɪ waɪld fɹɛndʃɪp,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800637_ngram_segment_19.wav,wild friendship and,and,,,Correct,[],waɪld fɹɛndʃɪp ʌnd,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800637_ngram_segment_20.wav,friendship and play,play,,,Correct,[],fɹɛndʃɪp ʌnd pleɪ,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800637_ngram_segment_21.wav,and play create,create,,,Correct,[],ʌnd pleɪ kɹieɪt,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800637_ngram_segment_22.wav,play create s,special,s,s,Mixed Error+Phonological+Disfluency Error,"['Consonant Omission', 'Vowel Omission', 'Repair']",pleɪ kɹieɪt s,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925_195800637_ngram_segment_23.wav,create s ɛ,a,,ɛ,Phonological Error,['Vowel Substitution'],kɹieɪt s ɛ,ukKF4sCANzgmD16fyjMyO7VwR2A2
